Expression	Period
3.92450066589707	PN180#Myonuclei
2.23359222150709	PN180#Myonuclei
2.9462407814557	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
3.44812550551364	PN180#Myonuclei
3.24536400033678	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
2.55430803147033	PN180#Myonuclei
4.06665431270193	PN180#Myonuclei
2.57367047782025	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
2.46605184902437	PN180#Myonuclei
3.1622815318928	PN180#Myonuclei
1.74227429204333	PN180#Myonuclei
1.95453089209922	PN180#Myonuclei
2.1713376923595	PN180#Myonuclei
2.28109034946334	PN180#Myonuclei
2.88994685880331	PN180#Myonuclei
2.09339073934587	PN180#Myonuclei
2.52844697628231	PN180#Myonuclei
2.75174337546143	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
3.4049264704207	PN180#Myonuclei
3.68663959341219	PN180#Myonuclei
4.03850339964657	PN180#Myonuclei
2.01066810647351	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
2.35191829274565	PN180#Myonuclei
3.82610129078367	PN180#Myonuclei
3.54792162613855	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
2.87115566963876	PN180#Myonuclei
1.54747591874701	PN180#Myonuclei
0	PN180#Myonuclei
3.44960032414233	PN180#Myonuclei
2.16175801784765	PN180#Myonuclei
0	PN180#Myonuclei
2.36579551251775	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
3.41982062103989	PN180#Myonuclei
2.32818064018301	PN180#Myonuclei
1.95089811949327	PN180#Myonuclei
2.36492133554336	PN180#Myonuclei
0	PN180#Myonuclei
2.30186540962365	PN180#Myonuclei
3.01639118747306	PN180#Myonuclei
3.47959383902442	PN180#Myonuclei
0	PN180#Myonuclei
2.03254634709006	PN180#Myonuclei
3.15079801255153	PN180#Myonuclei
2.93015302191896	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
2.94197918606241	PN180#Myonuclei
3.32108547428318	PN180#Myonuclei
3.57661709842463	PN180#Myonuclei
0	PN180#Myonuclei
2.98642284734341	PN180#Myonuclei
0	PN180#Myonuclei
2.41118237380365	PN180#Myonuclei
0	PN180#Myonuclei
3.44078598747238	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
2.21085096477858	PN180#Myonuclei
3.10812041590266	PN180#Myonuclei
2.75403531434403	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
3.27548631131698	PN180#Myonuclei
3.27019443539099	PN180#Myonuclei
2.25088926712533	PN180#Myonuclei
0	PN180#Myonuclei
1.99240137735663	PN180#Myonuclei
2.71366819340643	PN180#Myonuclei
0	PN180#Myonuclei
2.21714424002505	PN180#Myonuclei
2.24785437195001	PN180#Myonuclei
3.56153686346567	PN180#Myonuclei
2.61258418687796	PN180#Myonuclei
2.63451923430677	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
2.28346064977596	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
2.45138897878499	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
2.10723100359207	PN180#Myonuclei
2.32985368712411	PN180#Myonuclei
2.95052264812006	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
2.22232464235408	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
1.78347441769395	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
2.34251110769296	PN180#Myonuclei
2.65394873099456	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
2.06823523928699	PN180#Myonuclei
0	PN180#Myonuclei
3.72997259831047	PN180#Myonuclei
2.34762900467216	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
3.04357055530421	PN180#Myonuclei
3.31085138570463	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
2.85763970874937	PN180#Myonuclei
2.37018028595242	PN180#Myonuclei
0	PN180#Myonuclei
2.27951397209273	PN180#Myonuclei
0	PN180#Myonuclei
2.61708379673422	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
1.78967916891468	PN180#Myonuclei
4.55356360838996	PN180#Myonuclei
2.09152228469769	PN180#Myonuclei
2.37724451201169	PN180#Myonuclei
0	PN180#Myonuclei
3.23358434407314	PN180#Myonuclei
0	PN180#Myonuclei
3.39884811191223	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
2.24937039673295	PN180#Myonuclei
2.99000295557837	PN180#Myonuclei
0	PN180#Myonuclei
1.69387047869308	PN180#Myonuclei
0	PN180#Myonuclei
2.30146086578177	PN180#Myonuclei
2.35969556704636	PN180#Myonuclei
0	PN180#Myonuclei
3.09746040728121	PN180#Myonuclei
0	PN180#Myonuclei
2.35450259671688	PN180#Myonuclei
2.55540274557796	PN180#Myonuclei
3.20894544631005	PN180#Myonuclei
3.17904464145577	PN180#Myonuclei
2.15566015291497	PN180#Myonuclei
3.16445076684326	PN180#Myonuclei
3.1622815318928	PN180#Myonuclei
0	PN180#Myonuclei
2.96175170235254	PN180#Myonuclei
0	PN180#Myonuclei
2.2748030708548	PN180#Myonuclei
3.75179175766953	PN180#Myonuclei
2.0847093326147	PN180#Myonuclei
2.32901673826254	PN180#Myonuclei
0	PN180#Myonuclei
4.147202779339	PN180#Myonuclei
0	PN180#Myonuclei
1.96923989795969	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
2.367546638764	PN180#Myonuclei
2.23359222150709	PN180#Myonuclei
2.04797595982601	PN180#Myonuclei
0	PN180#Myonuclei
2.30918160180076	PN180#Myonuclei
3.39234606353145	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
3.72478766162866	PN180#Myonuclei
0	PN180#Myonuclei
3.56141813637289	PN180#Myonuclei
1.98261957474169	PN180#Myonuclei
0	PN180#Myonuclei
2.62140981280168	PN180#Myonuclei
2.33615808377128	PN180#Myonuclei
0	PN180#Myonuclei
2.31574019311609	PN180#Myonuclei
1.9189724933235	PN180#Myonuclei
2.139294481964	PN180#Myonuclei
2.62933118338335	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
2.41164434364662	PN180#Myonuclei
3.62627566762354	PN180#Myonuclei
2.14893933617676	PN180#Myonuclei
3.3331692955853	PN180#Myonuclei
3.63615916331118	PN180#Myonuclei
2.36667061299137	PN180#Myonuclei
0	PN180#Myonuclei
3.88215160680493	PN180#Myonuclei
2.2072425502065	PN180#Myonuclei
2.05210381241253	PN180#Myonuclei
2.88594384543757	PN180#Myonuclei
2.08841810464014	PN180#Myonuclei
1.56608747156049	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
3.77648081629997	PN180#Myonuclei
2.62200140529596	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
2.24785437195001	PN180#Myonuclei
0	PN180#Myonuclei
2.13041950445649	PN180#Myonuclei
0	PN180#Myonuclei
1.90716114638537	PN180#Myonuclei
0	PN180#Myonuclei
3.80869843268414	PN180#Myonuclei
2.67131361394878	PN180#Myonuclei
2.89074961544836	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
3.1563424122612	PN180#Myonuclei
2.26856400988145	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
2.69223411114622	PN180#Myonuclei
0	PN180#Myonuclei
3.03391788447463	PN180#Myonuclei
1.98370023447069	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
3.57492958718851	PN180#Myonuclei
2.25088926712533	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
1.67775140648335	PN180#Myonuclei
1.89842446852378	PN180#Myonuclei
0	PN180#Myonuclei
3.00811914610579	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
2.33573628541172	PN180#Myonuclei
1.62694524888205	PN180#Myonuclei
3.41293513842105	PN180#Myonuclei
2.85763970874937	PN180#Myonuclei
2.35277882971183	PN180#Myonuclei
0	PN180#Myonuclei
1.54167716546894	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
1.68415373591483	PN180#Myonuclei
2.37282232612858	PN180#Myonuclei
2.28346064977596	PN180#Myonuclei
0	PN180#Myonuclei
2.01855170845776	PN180#Myonuclei
3.66785852774081	PN180#Myonuclei
2.01178936986899	PN180#Myonuclei
3.42771789382755	PN180#Myonuclei
0	PN180#Myonuclei
2.51232604464183	PN180#Myonuclei
3.85469059430981	PN180#Myonuclei
2.367546638764	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
2.3501999032919	PN180#Myonuclei
2.21957791906369	PN180#Myonuclei
0	PN180#Myonuclei
3.90000529215805	PN180#Myonuclei
2.32985368712411	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
3.11375422929274	PN180#Myonuclei
2.83472050334679	PN180#Myonuclei
3.26499026448147	PN180#Myonuclei
3.8457800072378	PN180#Myonuclei
0	PN180#Myonuclei
2.73160407091661	PN180#Myonuclei
1.44714843721857	PN180#Myonuclei
2.33954026797069	PN180#Myonuclei
2.90968788248178	PN180#Myonuclei
0	PN180#Myonuclei
2.30755012237667	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
2.89558133633711	PN180#Myonuclei
0	PN180#Myonuclei
3.37220064782206	PN180#Myonuclei
2.430335559513	PN180#Myonuclei
0	PN180#Myonuclei
2.25012947561811	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
2.38840410510257	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
1.5480586557117	PN180#Myonuclei
0	PN180#Myonuclei
2.33069148836054	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
3.46447737124293	PN180#Myonuclei
2.99811039595896	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
2.00453042114144	PN180#Myonuclei
3.76433082526866	PN180#Myonuclei
3.27998776586728	PN180#Myonuclei
3.78653797159237	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
2.11552585406241	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
1.06348710303998	PN180#Myonuclei
1.97616779134565	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
2.35882780460746	PN180#Myonuclei
4.39796714952775	PN180#Myonuclei
2.85532106230035	PN180#Myonuclei
3.50900223326518	PN180#Myonuclei
2.80870754634717	PN180#Myonuclei
0	PN180#Myonuclei
2.27089805024348	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
3.2677621845069	PN180#Myonuclei
3.66044880314916	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
1.89265682671868	PN180#Myonuclei
3.5491512949519	PN180#Myonuclei
2.32567743477466	PN180#Myonuclei
0	PN180#Myonuclei
1.96765013569172	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
2.53341453263154	PN180#Myonuclei
3.11375422929274	PN180#Myonuclei
2.75886789583713	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
2.0896582942802	PN180#Myonuclei
2.20365030225719	PN180#Myonuclei
0	PN180#Myonuclei
3.81649057870658	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
3.76735386066463	PN180#Myonuclei
2.73496615500187	PN180#Myonuclei
0	PN180#Myonuclei
2.92596681773415	PN180#Myonuclei
0	PN180#Myonuclei
2.88754290169569	PN180#Myonuclei
2.1651660828208	PN180#Myonuclei
2.13632504428067	PN180#Myonuclei
0	PN180#Myonuclei
3.41653776649935	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
2.83246072160195	PN180#Myonuclei
0	PN180#Myonuclei
3.01592964364232	PN180#Myonuclei
2.9209689911685	PN180#Myonuclei
3.31339936782539	PN180#Myonuclei
3.80449211452877	PN180#Myonuclei
2.04680061763826	PN180#Myonuclei
3.68706119308224	PN180#Myonuclei
0	PN180#Myonuclei
4.59228624033085	PN180#Myonuclei
2.18944037173211	PN180#Myonuclei
1.80734463789444	PN180#Myonuclei
0	PN180#Myonuclei
4.55013817392728	PN180#Myonuclei
2.87246613470874	PN180#Myonuclei
3.10924440583005	PN180#Myonuclei
0	PN180#Myonuclei
2.01798589135412	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
3.25489694483944	PN180#Myonuclei
2.88834350315023	PN180#Myonuclei
3.77232138408835	PN180#Myonuclei
3.72062248661875	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
3.35826382047213	PN180#Myonuclei
2.32776290968996	PN180#Myonuclei
0	PN180#Myonuclei
3.57915402537141	PN180#Myonuclei
3.20610066721184	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
4.18494711722821	PN180#Myonuclei
2.93071265898432	PN180#Myonuclei
3.12964624604673	PN180#Myonuclei
2.49565373784495	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
3.54342649551744	PN180#Myonuclei
2.93562440406521	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
2.88514538820607	PN180#Myonuclei
3.49124713972025	PN180#Myonuclei
1.38817229594409	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
3.6828535830276	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
1.7011574241077	PN180#Myonuclei
2.95914793585463	PN180#Myonuclei
0	PN180#Myonuclei
2.2029337810686	PN180#Myonuclei
3.41104457188298	PN180#Myonuclei
1.95297183875224	PN180#Myonuclei
2.89074961544836	PN180#Myonuclei
0	PN180#Myonuclei
2.66382902245584	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
2.91572351951435	PN180#Myonuclei
3.26836964900045	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
2.64054431873684	PN180#Myonuclei
0	PN180#Myonuclei
2.73361977595171	PN180#Myonuclei
2.80432378343655	PN180#Myonuclei
2.18242906305262	PN180#Myonuclei
0	PN180#Myonuclei
3.48325825349193	PN180#Myonuclei
3.41767832420624	PN180#Myonuclei
0	PN180#Myonuclei
2.16858883633388	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
2.25469895692811	PN180#Myonuclei
2.14626690973484	PN180#Myonuclei
0	PN180#Myonuclei
2.25164977247823	PN180#Myonuclei
2.33869341950352	PN180#Myonuclei
2.03688192726104	PN180#Myonuclei
3.78076311469824	PN180#Myonuclei
0	PN180#Myonuclei
2.21957791906369	PN180#Myonuclei
3.52485731182249	PN180#Myonuclei
0	PN180#Myonuclei
2.98910659858185	PN180#Myonuclei
2.2072425502065	PN180#Myonuclei
0	PN180#Myonuclei
2.04153363933547	PN180#Myonuclei
2.33384086177919	PN180#Myonuclei
3.23155771459976	PN180#Myonuclei
0	PN180#Myonuclei
2.14693417019908	PN180#Myonuclei
3.16083821529386	PN180#Myonuclei
1.94986340274285	PN180#Myonuclei
4.41934569158536	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
2.76178022374057	PN180#Myonuclei
0	PN180#Myonuclei
2.70386025083836	PN180#Myonuclei
0	PN180#Myonuclei
3.95816334400813	PN180#Myonuclei
0	PN180#Myonuclei
2.42187281397639	PN180#Myonuclei
2.37370487983012	PN180#Myonuclei
3.72714952267283	PN180#Myonuclei
0	PN180#Myonuclei
3.07093384118886	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
2.90098067696802	PN180#Myonuclei
0	PN180#Myonuclei
3.27141295880124	PN180#Myonuclei
2.48550269299585	PN180#Myonuclei
3.74646790418532	PN180#Myonuclei
2.00453042114144	PN180#Myonuclei
0	PN180#Myonuclei
3.43932495007774	PN180#Myonuclei
2.89962778695522	PN180#Myonuclei
2.63092419790698	PN180#Myonuclei
0	PN180#Myonuclei
1.64796436611636	PN180#Myonuclei
2.40428332153369	PN180#Myonuclei
2.60500761332842	PN180#Myonuclei
2.9226318445343	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
3.31102103408909	PN180#Myonuclei
2.26546235027253	PN180#Myonuclei
0	PN180#Myonuclei
2.21811682755416	PN180#Myonuclei
2.96175170235254	PN180#Myonuclei
3.77780175480764	PN180#Myonuclei
2.25852664715924	PN180#Myonuclei
2.83220998900387	PN180#Myonuclei
0	PN180#Myonuclei
3.07355205239854	PN180#Myonuclei
1.61168168290827	PN180#Myonuclei
0	PN180#Myonuclei
2.68234527286568	PN180#Myonuclei
4.12524228338835	PN180#Myonuclei
2.8060260038099	PN180#Myonuclei
3.11498804944233	PN180#Myonuclei
0	PN180#Myonuclei
2.96436300988635	PN180#Myonuclei
2.39880485990856	PN180#Myonuclei
0	PN180#Myonuclei
2.86932424410787	PN180#Myonuclei
2.92596681773415	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
2.91407340489151	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
3.23202500397852	PN180#Myonuclei
1.60465512133204	PN180#Myonuclei
0	PN180#Myonuclei
3.07815209415603	PN180#Myonuclei
2.30795768769109	PN180#Myonuclei
0	PN180#Myonuclei
2.08347698886162	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
2.95828168230784	PN180#Myonuclei
2.91187796311713	PN180#Myonuclei
3.33179858364233	PN180#Myonuclei
2.74626695758449	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
2.95828168230784	PN180#Myonuclei
3.79585094299778	PN180#Myonuclei
0	PN180#Myonuclei
3.35425633554896	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
1.9441978198698	PN180#Myonuclei
3.66507310424284	PN180#Myonuclei
3.05217358445894	PN180#Myonuclei
0	PN180#Myonuclei
2.98078318541616	PN180#Myonuclei
3.83773333622347	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
2.7143259804111	PN180#Myonuclei
2.85918883045948	PN180#Myonuclei
3.76806192668101	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
1.57180616893522	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
2.43983991154884	PN180#Myonuclei
2.32734539129712	PN180#Myonuclei
2.53537401729215	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
1.74188585581586	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
2.37961268000602	PN180#Myonuclei
1.98100146886658	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
2.17271569192232	PN180#Myonuclei
2.14893933617676	PN180#Myonuclei
3.6734539892874	PN180#Myonuclei
2.35191829274565	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
2.93496125609352	PN180#Myonuclei
0	PN180#Myonuclei
2.32401285607585	PN180#Myonuclei
0	PN180#Myonuclei
3.3331692955853	PN180#Myonuclei
0	PN180#Myonuclei
3.09601962883655	PN180#Myonuclei
2.68711620167078	PN180#Myonuclei
2.32318182948587	PN180#Myonuclei
2.17409608252281	PN180#Myonuclei
2.09965141229548	PN180#Myonuclei
4.02215059905468	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
2.17894638832927	PN180#Myonuclei
2.33827032138668	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
2.33573628541172	PN180#Myonuclei
2.29141179239592	PN180#Myonuclei
0	PN180#Myonuclei
2.05387966967983	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
2.35882780460746	PN180#Myonuclei
0	PN180#Myonuclei
2.67802103671383	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
3.99339443203852	PN180#Myonuclei
0	PN180#Myonuclei
2.91903288042803	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
2.31163492851396	PN180#Myonuclei
2.70321028100657	PN180#Myonuclei
2.16039887906589	PN180#Myonuclei
0	PN180#Myonuclei
2.27794064036481	PN180#Myonuclei
2.80797541146635	PN180#Myonuclei
2.63092419790698	PN180#Myonuclei
0	PN180#Myonuclei
2.18225456745135	PN180#Myonuclei
2.27794064036481	PN180#Myonuclei
0	PN180#Myonuclei
1.61683879892166	PN180#Myonuclei
3.61452476957522	PN180#Myonuclei
3.17062488387303	PN180#Myonuclei
0	PN180#Myonuclei
3.11033565629299	PN180#Myonuclei
0	PN180#Myonuclei
2.14161179298545	PN180#Myonuclei
3.39049660996152	PN180#Myonuclei
0	PN180#Myonuclei
2.2906131819356	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
3.26388381448496	PN180#Myonuclei
3.59624300167734	PN180#Myonuclei
3.2886425903703	PN180#Myonuclei
0	PN180#Myonuclei
2.69630717369857	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
3.10150671627104	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
2.99992195783914	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
2.98107913380208	PN180#Myonuclei
0	PN180#Myonuclei
2.12261371354504	PN180#Myonuclei
3.18717106846242	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
2.42844754730691	PN180#Myonuclei
1.92095942789972	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
2.5493990784179	PN180#Myonuclei
2.99449811570996	PN180#Myonuclei
3.52453758219337	PN180#Myonuclei
0	PN180#Myonuclei
1.66234886396227	PN180#Myonuclei
2.8530084327453	PN180#Myonuclei
0	PN180#Myonuclei
2.2122988870065	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
3.27671181519971	PN180#Myonuclei
2.83673403171147	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
2.24332327423726	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
3.40727485559565	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
2.14493407592794	PN180#Myonuclei
1.59425255261851	PN180#Myonuclei
3.47807120462196	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
2.53859018536888	PN180#Myonuclei
3.74275044623724	PN180#Myonuclei
3.0356767365246	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
3.06571987848673	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
2.12585672122586	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
1.78306268190063	PN180#Myonuclei
2.07612363066435	PN180#Myonuclei
2.90369260187183	PN180#Myonuclei
0	PN180#Myonuclei
2.68584140036154	PN180#Myonuclei
0	PN180#Myonuclei
2.99359729468586	PN180#Myonuclei
3.33230094374059	PN180#Myonuclei
0	PN180#Myonuclei
2.968732060519	PN180#Myonuclei
3.27851215580624	PN180#Myonuclei
2.8499342352407	PN180#Myonuclei
0	PN180#Myonuclei
2.21302382877469	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
1.2516925719897	PN180#Myonuclei
2.98642284734341	PN180#Myonuclei
2.88116376274183	PN180#Myonuclei
2.71038665076323	PN180#Myonuclei
2.28901830154527	PN180#Myonuclei
3.39721835669806	PN180#Myonuclei
3.43932495007774	PN180#Myonuclei
2.90276187401273	PN180#Myonuclei
2.83774250824316	PN180#Myonuclei
2.19793600466725	PN180#Myonuclei
3.61364616143773	PN180#Myonuclei
0	PN180#Myonuclei
2.60384787046649	PN180#Myonuclei
2.78343635018663	PN180#Myonuclei
3.09948132200418	PN180#Myonuclei
1.94214817471432	PN180#Myonuclei
3.19942158466746	PN180#Myonuclei
2.12911315147707	PN180#Myonuclei
2.7791757414457	PN180#Myonuclei
3.44901011851645	PN180#Myonuclei
3.44518280428912	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
2.20114527739089	PN180#Myonuclei
0	PN180#Myonuclei
1.87984220744979	PN180#Myonuclei
1.184205104975	PN180#Myonuclei
2.09152228469769	PN180#Myonuclei
2.77282312837292	PN180#Myonuclei
0	PN180#Myonuclei
3.31638086572177	PN180#Myonuclei
0	PN180#Myonuclei
2.11841770637128	PN180#Myonuclei
2.20007408950475	PN180#Myonuclei
0	PN180#Myonuclei
2.30510898111946	PN180#Myonuclei
0	PN180#Myonuclei
2.65108801858864	PN180#Myonuclei
0	PN180#Myonuclei
2.01403684465442	PN180#Myonuclei
1.80056345012877	PN180#Myonuclei
0	PN180#Myonuclei
1.94779823749812	PN180#Myonuclei
0	PN180#Myonuclei
2.82422367774739	PN180#Myonuclei
2.13764341491566	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
2.09651480349671	PN180#Myonuclei
0	PN180#Myonuclei
1.97723927763111	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
1.93730263042698	PN180#Myonuclei
0	PN180#Myonuclei
1.97777559024385	PN180#Myonuclei
3.34761523299085	PN180#Myonuclei
3.01713014667162	PN180#Myonuclei
2.11873968172633	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
0	PN180#Myonuclei
3.27875792782827	PN180#Myonuclei
0	PN180#Myonuclei
